id	name	fans_count	author_followers_count	image_url	about	influences	works_count	hometown	born_at	died_at	goodreads_author	author_url
17416839	Manoel Da Costa Honorato	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	1838-1891	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/17416839.Manoel_Da_Costa_Honorato
3500284	Joaquim Leitão	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	12	Unknown			False	https://www.goodreads.com/author/show/3500284.Joaquim_Leit_o
2897062	António Vieira	45	45	https://images.gr-assets.com/authors/1458081563p5/2897062.jpg	"Notável prosador e o mais conhecido orador religioso português, o Padre António Vieira nasceu em 1608, em Lisboa, e faleceu na Baía em 1697. Aos seis anos vai para o Brasil com os pais e fixa-se na Baía. Em 1623 inicia o noviciado na Companhia de Jesus. Ordena-se sacerdote em 1635, exerce as funções de pregador nas aldeias baianas e começa a granjear notoriedade como pregador. Os primeiros sermões já reflectem as preocupações sócio-políticas de Vieira porquanto a colónia da Baía lutava contra as invasões dos holandeses. Em 1641, restaurada a independência, regressa a Portugal e cativa o favor de D. João IV. Por isso, inicia em 1646 missões diplomáticas na Europa. Volta ao Brasil em 1653, para o estado do Maranhão, depois de se envolver em questões relacionadas com a Companhia de Jesus. Aí toma um papel muito activo nos conflitos entre jesuítas e colonos, como paladino dos direitos humanos, a propósito da exploração dos indígenas. No ano seguinte prega o "" Sermão de Santo António aos Peixes "". É expulso do Maranhão pelos colonos, em 1661, e regressa a Lisboa. Em 1665 é preso em Coimbra pelo Tribunal do Santo Ofício sob a acusação de acreditar nas profecias do poeta Bandarra. Três anos depois é amnistiado e retoma as pregações em Lisboa. Em 1669 parte para Roma e obtém grande sucesso como pregador, combatendo o Tribunal do Santo Ofício. Regressa a Portugal em 1675; mas, agora sem apoios políticos e desiludido pela perseguição aos cristãos-novos (que tanto defendera), retira-se de vez para a Baía em 1681 onde se entrega ao trabalho de compor e editar os seus Sermões.A sua prosa é vista como um modelo de estilo vigoroso e lógico, onde a construção frásica ultrapassa o mero virtuosismo barroco. A sua riqueza e propriedade verbais, os paradoxos e os efeitos persuasivos que ainda hoje exercem influência no leitor, a sedução dos seus raciocínios, o tom por vezes combativo, e ainda certas subtilezas irónicas, tornaram a arte de Vieira admirável."	Unknown	182	Lisboa	1608/02/06	1697/07/18	False	https://www.goodreads.com/author/show/2897062.Ant_nio_Vieira
719878	Antônio de Alcântara Machado	2	2	https://images.gr-assets.com/authors/1554730709p5/719878.jpg	Unknown	Unknown	33	São Paulo	1901/05/25	1935/04/14	False	https://www.goodreads.com/author/show/719878.Ant_nio_de_Alc_ntara_Machado
3482156	Joaquim Mendes dos Remédios	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	10	Unknown			False	https://www.goodreads.com/author/show/3482156.Joaquim_Mendes_dos_Rem_dios
3287027	Roberto de Sousa Causo	6	6	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	63	Unknown			False	https://www.goodreads.com/author/show/3287027.Roberto_de_Sousa_Causo
1526177	Oliveira Lima	8	8	https://images.gr-assets.com/authors/1614348009p5/1526177.jpg	Manuel de Oliveira Lima (Recife, 25 de dezembro de 1867 — Washington, 24 de março de 1928) foi um escritor, crítico literário, diplomata, historiador e jornalista brasileiro.Representou o Brasil em Portugal, na Bélgica, Alemanha, Japão, Venezuela, Inglaterra e Estados Unidos. Em 1924 tornou-se professor de Direito Internacional na Universidade Católica da América e foi também professor-visitante na Universidade de Harvard. Foi Membro-fundador da Academia Brasileira de Letras.Apaixonado por livros, colecionou-os ao longo de sua vida e montou o terceiro maior acervo sobre o Brasil, ficando atrás apenas da Biblioteca Nacional do Brasil e da biblioteca da Universidade de São Paulo. Oliveira Lima, em 1916, doou a exuberante seção Ibero-Americana de sua biblioteca à renomada Universidade Católica da América, em Washington, a qual constitui, ainda hoje, o maior acervo de brasilianas fora do Brasil.Morreu em 1928 e foi enterrado no cemitério Mont Olivet, em Washington. Em sua lápide não consta seu nome, mas a frase “Aqui jaz um amigo dos livros”.	Unknown	19	Recife, Pernambuco	1867/12/25	1928/03/24	False	https://www.goodreads.com/author/show/1526177.Oliveira_Lima
7457447	Auta de Sousa	1	1	https://images.gr-assets.com/authors/1498848124p5/7457447.jpg	"Souza was born in Macaíba, daughter of Elói Castriciano de Souza and Henriqueta Leopoldina Rodrigues.She became an orphan when she was three, with her mother's death by tuberculosis; her father died of the same disease the next year. Souza was then raised by her maternal grandmother[1] in Recife, where she took particular classes. When she was eleven, she was enrolled at the Colégio São Vicente de Paula, a Catholic school run by Vicentin nuns. Souza left school when she was fourteen because of a tuberculosis diagnostic, but then she became an autodidact.At eighteen, she began to collaborate with the magazine Oasis, and at twenty wrote for A República, a larger circulation newspaper which gave her visibility to other regions' press. Her poems were published in Rio de Janeiro newspaper O Paiz.The following year she would write assiduously for Natal newspaper A Tribuna, and her verses were published together with several writers from Brazil northeast.[3] Between 1899 and 1900, she signed his poems under the pseudonyms ""Ida Salúcio"" and ""Hilário das Neves"". Several of her poems were adapted as lyrics for modinhas - popular songforms of nineteenth century Brazil.In 1900 she published her only book, Horto, prefaced by Olavo Bilac.Auta de Souza died in 7 February 1901, in Natal, of tuberculosis. She was buried at Cemitério do Alecrim, but in 1904 her remains were moved to the family grave, at the church of Our Lady of Conception, in her birth city, Macaíba."	Unknown	109	Macaíba, Rio Grande do Norte	1876/09/12	1901/02/07	False	https://www.goodreads.com/author/show/7457447.Auta_de_Sousa
8445473	Abade de Jazente	0	0	https://images.gr-assets.com/authors/1580824462p5/8445473.jpg	Paulino António Cabral de Vasconcelos (Séc. VIII)	Unknown	7	Amarante	1719/05/06	1789/11/20	False	https://www.goodreads.com/author/show/8445473.Abade_de_Jazente
17639213	Nuno Alvares Pato Moniz	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17639213.Nuno_Alvares_Pato_Moniz
4623072	Alberto D'Oliveira	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/4623072.Alberto_D_Oliveira
17477489	Gabriel Jose Rodrigues Dos Santos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17477489.Gabriel_Jose_Rodrigues_Dos_Santos
4713630	Guilherme de Azevedo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	4	Unknown			False	https://www.goodreads.com/author/show/4713630.Guilherme_de_Azevedo
1425063	Henry Marie Brackenridge	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	1786-1871	Unknown	26	Unknown			False	https://www.goodreads.com/author/show/1425063.Henry_Marie_Brackenridge
2877800	João Gaspar Simões	4	4	https://images.gr-assets.com/authors/1535139898p5/2877800.jpg	"João Gaspar Simões (Figueira da Foz, 25 de Fevereiro de 1903 — Lisboa, 6 de Janeiro de 1987) foi um novelista, dramaturgo,biógrafo, historiador da literatura portuguesa, ensaísta, memorialista, crítico literário, editor e tradutor português.João Gaspar Simões nasceu a 25 de Fevereiro de 1903, em São Julião, Figueira da Foz, distrito de Coimbra.Filho de João Simões, grande comerciante da Figueira da Foz, e de Constança Neto Gaspar, doméstica, foi baptizado a 18 de julho de 1903. Fez a instrução básica na sua terra natal, a Figueira da Foz e a partir dos 11 anos frequentou como interno o Colégio Lyceu Figueirense (1914), terminando o ensino liceal em Coimbra, no Liceu José Falcão.Em 1921 matriculou-se na Faculdade de Direito de Coimbra mas interrompeu por diversas vezes o curso, que só concluiu no ano de 1932. Nunca exerceu profissão na área jurídica, mas tinha o sonho de ser diplomata.Durante os seus anos de estudo fundou algumas revistas literárias de grande importância para a cultura portuguesa: de 1924 a 1925 a revista Tríptico, com Branquinho da Fonseca (seu condiscípulo dos tempos do liceu) e Vitorino Nemésio, entre outros; nos seus 9 números colaboraram também Aquilino Ribeiro, José Régio, Alberto de Serpa, Raul Brandão e Teixeira de Pascoaes; e de 1927 a 1940 foi um dos fundadores e dirigiu até ao seu último número (56) a revista Presença, em parceria com José Régio, Adolfo Casais Monteiro e Branquinho da Fonseca, que estaria na origem do movimento literário do mesmo nome, também chamado Segundo Modernismo, que viria a ter enorme influência na literatura portuguesa. Foram colaboradores doutrinários do ""presencismo"", entre outros, Delfim Santos, Alberto de Serpa, Luís de Montalvor, Mário Saa, Raul Leal e António Botto. A ação dos 'presencistas' foi fundamental para o estudo e valorização do Primeiro Modernismo de Fernando Pessoa, Mário de Sá-Carneiro e Almada Negreiros. Também colaborou nas revistas Princípio (1930) e Sudoeste (1935) e ainda na revista Mundo Literário (1946-1948) na qual se encontram alguns ensaios, contos e críticas literárias da sua autoria.Fez tirocínio para Conservador do Museu Machado de Castro em Coimbra e nessa qualidade transferiu para esse Museu a valiosa coleção de antiguidades chinesas doada pelo poeta Camilo Pessanha e que se encontrava em depósito no Museu das Janelas Verdes, em Lisboa. Foi Presidente da Associação Académica de Coimbra em 1930-31. A partir de 1935 foi revisor da Imprensa Nacional passando para a Biblioteca desta instituição em 1940. Entre 1942 e 1945 dirigiu o programa de traduções da casa editora Portugália, em Lisboa.Uma das facetas mais importantes da sua obra de crítico e de editor foi a de ter sido o primeiro biógrafo e também o primeiro editor (com Luís de Montalvor) de Fernando Pessoa, de quem tinha sido amigo e correspondente. No domínio da literatura estrangeira divulgou e traduziu vários autores russos e anglófonos, entre eles Dostoiévski, Liev Tolstói, George Eliot, Jane Austen e Elizabeth Gaskell (novelista também celebrizada por ter sido a biógrafa de Charlotte Brontë e cuja obra foi publicada por sua iniciativa na Portugália), combatendo o ""francesismo"" então reinante e contribuindo para a ampliação dos horizontes literários e estéticos do mundo lusófono e a europeização da então muito provinciana cultura portuguesa. A partir de 1946 finalizou a sua carreira de romancista para iniciar a sua produção dramatúrgica. A sua obra crítica é respeitada pelo seu vasto espírito enciclopédico e pela pertinência dos seus julgamentos, ainda que por vezes fosse julgada demasiado dependente do historicismo e biografismo."	Unknown	73	Figueira da Foz	1903/02/25	1987/01/06	False	https://www.goodreads.com/author/show/2877800.Jo_o_Gaspar_Sim_es
16052685	Bartholomeu Varella	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/16052685.Bartholomeu_Varella
1860176	Jose Pedro Xavier da Veiga	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	12	Unknown			False	https://www.goodreads.com/author/show/1860176.Jose_Pedro_Xavier_da_Veiga
235953	Douglas Tufano	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	31	Unknown			False	https://www.goodreads.com/author/show/235953.Douglas_Tufano
20318367	Francisco Manuel de Melo Breyner	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	D. Francisco Manuel de Melo Breyner, 4th Count of Ficalho (27 July 1837 – 19 April 1903), was a Portuguese aristocrat, noted botanist, intellectual and amateur arabist.	Unknown	10	Lisbon	1837/07/27	1903/04/19	False	https://www.goodreads.com/author/show/20318367.Francisco_Manuel_de_Melo_Breyner
4774761	João Penha	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	8	Unknown			False	https://www.goodreads.com/author/show/4774761.Jo_o_Penha
5339251	Juan de Matos Fragoso	2	2	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	10	Unknown			False	https://www.goodreads.com/author/show/5339251.Juan_de_Matos_Fragoso
5306187	Armando Alves	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	15	Unknown			False	https://www.goodreads.com/author/show/5306187.Armando_Alves
18101918	Tomás de Noronha	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/18101918.Tom_s_de_Noronha
7834342	Ana de Castro Osório	7	7	https://images.gr-assets.com/authors/1539953935p5/7834342.jpg	Intelectual, jornalista, ensaísta, conferencista, feminista e republicana, considerada uma das mais notáveis teóricas dos problemas da emancipação das mulheres foi uma dedicada e incansável lutadora pela igualdade de direitos. Fundadora da literatura infantil em Portugal, (o aspecto vulgarmente mais salientado da sua biografia) com Para as Crianças, uma colecção que iniciou em 1897. Nascida em Mangualde, foi residir para Setúbal, onde casou com Paulino de Oliveira tribuno republicano. Desenvolveu uma intensa actividade em prol dos direitos das mulheres. Fundadora da Liga Republicana das Mulheres Portuguesas, do Grupo de Estudos Feministas e da Cruzada das Mulheres Portuguesas. Dirigiu várias publicações destinadas às mulheres e colaborou com inúmeros artigos, na imprensa, numa linha de actuação, comum à maioria das mulheres republicanas, que privilegiou a educação e a formação de uma opinião pública feminista esclarecida. Realizou conferências e comícios. Foi consultora de Afonso Costa, Ministro da Justiça do Governo Provisório, na elaboração da lei do divórcio.	Unknown	20	Mangualde	1872/06/18	1935/03/23	False	https://www.goodreads.com/author/show/7834342.Ana_de_Castro_Os_rio
6941390	Gonçalo Annes Bandarra	3	3	https://images.gr-assets.com/authors/1361166601p5/6941390.jpg	"António Gonçalo Annes Bandarra (b. 1500 in Trancoso, Portugal, d. 1556) was a shoemaker by trade (born rich but lost his wealth). It has been speculated whether he had Jewish origin, but this is not known. He dedicated himself to astrology and publicising in verse messianic character prophecies famous around 1531. He had a great knowledge of the Old Testament scriptures, from which he created his own interpretations. As an adult he had resided in Lisbon at the request of new-Christian mystics and theologians who desired that he had more contact and discussion with the Lisbon community. He was accused by the Portuguese Inquisition of Judaism and his trovas where included in the catalogue of forbidden books, since they aroused interest especially among the new Christians. He faced this tribunal, which deemed him innocent, but he was forced to participate in the 1541 auto-de-fé procession and also to stop interpreting the Bible or writing on theology. After the trial he returned to Trancoso, where he died in 1556.His work was given the name ""Paráfrase e Concordância de Algumas Profecias de Bandarra"" (Paraphrase and Concordance of Some Prophecies by Bandarra). It was edited by D. João de Castro (sebastianist grandson of the famous namesake Vice-Roy of Portuguese India). The work was interpreted as a prophecy to the return of King D. Sebastião after his disappearance in the Battle of Alcácer-Quibir in August 1578. In 1815 a new edition appeared with the title ""Trovas Inéditas do Bandarra"" and between 1822 and 1823 another edition with the title ""Verdade e Complemento das Profecias"" appeared. The ""Trovas do Bandarra"" influenced the sebastianist and messianic thought of Priest António Vieira and Fernando Pessoa. Bandarra's prophetics includes three points: the Fifth Empire, the going and return of the Encoberto [Covered One] (after Alcácer-Quibir identified as being el-rei D. Sebastião) and the destinies of Portugal."	Unknown	6	Trancoso			False	https://www.goodreads.com/author/show/6941390.Gon_alo_Annes_Bandarra
17612604	Pedro Barcellos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/17612604.Pedro_Barcellos
19138255	Urbano Sabino Pessoa de Melo	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/19138255.Urbano_Sabino_Pessoa_de_Melo
38866	Paul Turner	8	8	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Paul Turner is pastor of St. Anthony Parish in Kansas City, Missouri. A priest of the Diocese of Kansas City-St. Joseph, he holds a doctorate in sacred theology from the Athenaeum of Saint Anselm in Rome. He is the author of Glory in the Cross: Holy Week in the Third Edition of The Roman Missal, When Other Christians Become Catholic, and many other titles. He is a former President of the North American Academy of Liturgy and a team member for the North American Forum on the Catechumenate. He is a member of Societas Liturgica and the Catholic Academy of Liturgy. He serves as a facilitator for the International Commission on English in the Liturgy.	Unknown	167	Unknown			False	https://www.goodreads.com/author/show/38866.Paul_Turner
1297752	Ballard S. Dunn	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	9	Unknown			False	https://www.goodreads.com/author/show/1297752.Ballard_S_Dunn
15453987	João Augusto Novaes Vieira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/15453987.Jo_o_Augusto_Novaes_Vieira
2967356	Eugénio de Castro	3	3	https://images.gr-assets.com/authors/1509359302p5/2967356.jpg	Formado pela Faculdade de Letras de Coimbra, aí viria a desempenhar funções docentes e diretivas. É ainda durante os estudos académicos que Eugénio de Castro funda, em 1889, com João Menezes e Francisco Bastos, a revista Os Insubmissos, criada com o intuito deliberado de rivalizar com a revista académica Boémia Nova, lançada por Alberto de Oliveira e António Nobre. Eugénio de Castro colaborou em várias publicações periódicas do século XIX, nomeadamente: A imprensa (1885-1891), Ave azul  (1899-1900), A semana de Lisboa (1893-1895), A leitura (1894-1896), Branco e Negro (1896-1898); nas duas séries da Ilustração Portuguesa: Ilustração Portuguesa  (1884-1890) e Illustração portugueza (iniciada em 1903); e ainda em diversas revistas do Século XX, entre as quais a revista Serões (1901-1911), Atlantida  (1915-1920), Contemporânea (1915-1926), Revista de turismo, iniciada em 1916, no periódico O Azeitonense (1919-1920) e na revista Ilustração (iniciada em 1926). Em 1890, entrou para a história da literatura portuguesa com o lançamento do livro de poemas Oaristos, marco inicial do Simbolismo em Portugal. Em 1895, Eugénio de Castro funda a revista internacional A Arte, que, anunciando a colaboração de autores como Paul Adam, Gabriele d'Anunzio, Maurice Barrès, Gustave Khan, Maeterlinck, Stéphane Mallarmé, Jean Moréas, Jules Renard, J. H. Rosny, ou Verlaine, pretende constituir, ligando alguma poesia portuguesa (sobretudo a do autor) à poesia europeia, um elo no movimento simbolista internacional, com cujos representantes Eugénio de Castro mantinha, aliás, correspondência.A obra de Eugénio de Castro pode ser dividida em duas fases: a primeira, a fase simbolista, corresponde de um modo geral à sua produção poética até o fim do século XIX, que apresenta algumas características da Escola Simbolista, como o uso de rimas novas e raras, novas métricas, sinestesias, aliterações e vocabulário mais rico e musical. A segunda fase da obra de Eugénio de castro, a fase neoclássica, é caracterizada por um produção literária em que o poeta se volta para a Antiguidade Clássica e para o passado de Portugal, revelando um certo saudosismo. A feição neoclássica de Eugénio de Castro sobressai particularmente em Silva (1894), Salomé e Outros Poemas (1896), na peça dramática Constança (1900) e em A Fonte do Sátiro(1908).Eugénio de Castro casou-se em 22 de Maio de 1898 com Brígida Augusta Correia Portal, e desse casamento houve seis filhos. Foi homenageado em Coimbra através da atribuição do seu nome a uma escola da cidade - o Agrupamento de Escolas Eugénio de Castro. Em 1949, a Câmara Municipal de Lisboa homenageou o escritor dando o seu nome a uma rua junto à Avenida da Igreja, em Alvalade. 	Unknown	27	Coimbra	1869/03/04	1944/08/17	False	https://www.goodreads.com/author/show/2967356.Eug_nio_de_Castro
4031838	João Marques de Carvalho	1	1	https://images.gr-assets.com/authors/1486008370p5/4031838.jpg	Além de diplomata, foi escritor e jornalista. João Marques de Carvalho foi um brasileiro culto que concluiu os estudos em Lisboa, morou na França e voltou ao Brasil para seguir a carreira de jornalista no Diário de Belém, em 1884. Mas, ao tentar publicar no periódico o conto “Que bom marido!” teve seu pedido negado, rompendo assim seus laços com o veículo. Um dia depois o conto saiu em A Província do Pará e, mais tarde, também em Contos Paraenses (1889). Ainda jornalista, em 1887 tornou-se um dos fundadores e o redator-chefe do Diário do Comércio do Pará. No ano seguinte publicou “Hortência”, um romance naturalista que retrata um incesto entre dois irmãos, que se tornou a sua principal obra. Sua carreira jornalística e literária foi interrompida pela diplomática, mas após a acusação de crimes de peculato e estelionato retomou as atividades no A Província do Pará e fundou a Academia Paraense de Letras. Pouco tempo depois, fica doente, muda-se para Nice e falece em abril de 1910.	Unknown	13	Belém, Pará	1866/11/06	1910/04/11	False	https://www.goodreads.com/author/show/4031838.Jo_o_Marques_de_Carvalho
18310897	Rozendo Moniz	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/18310897.Rozendo_Moniz
4572551	Aureliano Candido Tavares Bastos	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	5	Unknown			False	https://www.goodreads.com/author/show/4572551.Aureliano_Candido_Tavares_Bastos
3105737	João de Barros	0	0	https://images.gr-assets.com/authors/1484080223p5/3105737.jpg	Nasceu na Figueira da Foz a 4 de fevereiro de 1881 e faleceu em Lisboa a 25 de Outubro 1960. Foi escritor, pedagogo e político. Formou-se em Direito pela Universidade de Coimbra. Durante a primeira República (1910 a 1926) exerceu vários cargos políticos, nomeadamente os de director do Ensino Primário, director do Ensino Secundário, secretário-geral do Ministério da Instrução e ministro dos Negócios Estrangeiros. Foi um grande impulsionador das relações luso-brasileiras. Dirigiu a revista Atlântida, na qual contou com a colaboração dos principais escritores lusófonos da década de 1910-1920. Foi membro da Academia das Ciências de Lisboa e sócio da Academia Brasileira das Letras. Recebeu a cruz da Ordem do Cruzeiro do Sul em 1945. Foi dedicado às letras, deixando uma obra importante, na sua maioria dispersa por várias publicações. Nos Últimos anos de vida dedicou-se a adaptar em prosa, para os mais jovens, alguns dos mais importantes clássicos da literatura como, por exemplo, Os Lusíadas de Luís Vaz de Camões, A Eneida de Virgílio,e A Odisseia de Homero.	Unknown	108	Figueira da Foz	1881/02/04	1960/10/25	False	https://www.goodreads.com/author/show/3105737.Jo_o_de_Barros
15978632	A.A. Cortesão	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	6	Unknown			False	https://www.goodreads.com/author/show/15978632.A_A_Cortes_o
2045867	Gonzaga Lambo	4	4	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/2045867.Gonzaga_Lambo
8187821	Francisco Luís Coutinho de Miranda	3	3	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/8187821.Francisco_Lu_s_Coutinho_de_Miranda
2107268	Augusto Emilio Zaluar	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	3	Unknown			False	https://www.goodreads.com/author/show/2107268.Augusto_Emilio_Zaluar
7373583	Bento Teixeira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	2	Unknown			False	https://www.goodreads.com/author/show/7373583.Bento_Teixeira
15975860	Alvaro Ferreira de Véra	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	1	Unknown			False	https://www.goodreads.com/author/show/15975860.Alvaro_Ferreira_de_V_ra
4349684	Silvio Romero	4	4	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	14	Unknown			False	https://www.goodreads.com/author/show/4349684.Silvio_Romero
1744904	Fernando Vilela	27	27	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Fernando Vilela nasceu em São Paulo, em 1973. É artista plástico, designer, escritor e ilustrador de livros, além de professor. Autor de 16 livros para crianças e jovens, ilustrou mais de 60 para editoras nacionais e estrangeiras, tendo recebido o Prêmio Jabuti 3 vezes. Como artista plástico, participou de mostras no Brasil e no exterior e seus trabalhos constam de importantes coleções de museus como o MoMA de Nova York, a Pinacoteca do Estado de São Paulo e o Museu Nacional de Belas Artes do Rio de Janeiro.	Unknown	41	São Paulo			False	https://www.goodreads.com/author/show/1744904.Fernando_Vilela
3267771	Charles Dellon	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	5	Unknown			False	https://www.goodreads.com/author/show/3267771.Charles_Dellon
7843850	Antonio Geraldo da Silva	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	11	Unknown			False	https://www.goodreads.com/author/show/7843850.Antonio_Geraldo_da_Silva
3284005	Graça Aranha	1	1	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	6	São Luís	1868/06/21	1931/01/26	False	https://www.goodreads.com/author/show/3284005.Gra_a_Aranha
15926711	Damasceno Vieira	0	0	https://s.gr-assets.com/assets/nophoto/user/u_200x266-e183445fd1a1b5cc7075bb1cf7043306.png	Unknown	Unknown	6	Unknown			False	https://www.goodreads.com/author/show/15926711.Damasceno_Vieira
