id;id;title;country_code;image_url;publication_year;publisher;language_code;is_ebook;description;average_rating;num_pages;format;ratings_count;text_reviews_count;url;series_works
2624112;2624112;Incidente em Antares;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1544386785l/2624112._SX98_.jpg;2008;Livros do Brasil;por;FALSE;É 11 de dezembro de 1963. Greve geral em Antares. O fornecimento de luz é interrompido, os telefones não funcionam mais, os coveiros encostam as pás. Dois dias depois, uma sexta-feira 13, sete pessoas morrem - entre elas D. Quitéria, matriarca da cidadezinha. Insepultos e indignados, os defuntos resolvem agir - querem ser enterrados. Reunidos no coreto, decidem empestear com sua podridão o ar da cidade. Enquanto ninguém os enterra, porém, resolvem acertar as contas com os vivos e passam a bisbilhotar e infernizar a vida dos familiares.;4.30;515;Paperback;1441;47;https://www.goodreads.com/book/show/2624112-incidente-em-antares;
91174;91174;O Encontro Marcado;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;;;por;FALSE;"Esta é a história de um jovem em desesperada procura de si mesmo e da verdadeira razão de sua vida. Quase absorvido por uma brilhante boêmia intelectual, seu drama interior evolui subterraneamente, expondo os equívocos fundamentais que vinham frustrando sua existência e sufocando sua vocação. 'O encontro marcado' é a história de Fernando Sabino? Sim, mas não se trata de uma autobiografia. É a história atormentada de toda uma geração, naquilo que ela tem de essencialmente dramático. No meio das confusões da vida, procura-se um valor que dê sentido à desconcertante experiência pessoal de quem trava um duelo de morte com a vocação furtiva. História de adolescência e juventude, de prazeres fugidios, desespero, cinismo, desencanto, melancolia, tédio, que se acumulam no espírito do jovem escritor Eduardo Marciano, um homem que amadurece num mundo desorientado. Ele vê seu matrimônio quebrar-se quando já não pode abdicar; por força de sua própria experiência, o suicídio deixa de ser uma solução. Nessa paisagem atormentada, ele deve renunciar a si mesmo, para comparecer ao encontro com uma antiga verdade.";4.12;304;;1443;49;https://www.goodreads.com/book/show/91174.O_Encontro_Marcado;
731735;731735;A paixão segundo G.H.;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1396306457l/731735._SX98_.jpg;1998;Rocco;por;FALSE;"<em>Alternate cover edition for isbn 85-3250809-X / 978-85-3250809-6.</em><br /><br />Este livro foi publicado em 1964, data significativa na história brasileira e na vida de todos nós. A escritora também sofreu os abalos da nação. Na época, ela não sabia a que gênero literário ""A paixão segundo GH"" pertencia. ""Novela, romance. Não importa. Este livro é como um livro qualquer"". Ser humano em conflito permanente, Clarice procura selecionar e induzir seu leitor: ""eu ficaria contente se fosse lido apenas por pessoas de alma já formada. Aquelas que sabem que a aproximação, do que quer que seja, se faz gradualmente e penosamente. […] Aquelas pessoas que, só elas, entenderão bem devagar que este livro nada tira de ninguém. […] A mim, por exemplo, o personagem GH foi dando pouco a pouco uma alegria difícil"". O processo de descoberta de GH permite com que conclua que, para viver, é preciso aprender a morrer. — por Patrício Bentes";4.13;179;Paperback;1197;94;https://www.goodreads.com/book/show/731735.A_paix_o_segundo_G_H_;
2866487;2866487;Os Sete (Os Sete, #1);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1358258778l/2866487._SX98_.jpg;2001;Novo Século;por;FALSE;"Mergulhadores encontram uma caravela naufragada no litoral do Rio Grande do Sul e dela retiram vários objetos, inclusive uma grande caixa de prata. Quando a caixa é aberta, sete vampiros do Rio D'Ouro (Portugal), acordam e passam a espalhar terror no Brasil.<br /><br />André Vianco apresenta os vampiros ""Inverno"", ""Acordador"", ""Tempestade"", ""Lobo"", ""Espelho"", ""Gentil"" e ""Sétimo"" que possuem poderes sobrenaturais que vão além da vida eterna, força e velocidade sobrehumana que geralmente são vistos na maioria dos filmes e livros sobre o gênero.";3.94;379;Paperback;1263;45;https://www.goodreads.com/book/show/2866487-os-sete;OrderedDict([('series_work', OrderedDict([('id', '636185'), ('user_position', '1'), ('series', OrderedDict([('id', '129155'), ('title', 'Os Sete'), ('description', None), ('note', None), ('series_works_count', '7'), ('primary_work_count', '5'), ('numbered', 'true')]))]))])
22840146;22840146;O Livro dos Vilões: Novos Contos de Fadas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1406665249l/22840146._SX98_.jpg;2014;Galera Record;por;FALSE;Organizado da mesma forma que O livro das princesas – também com o esquema de dois populares autores nacionais, e dois nomes famosos do exterior – O livro dos vilões reúne estes autores para uma coletânea de contos sobre vilões icônicos dos contos de fadas. As irmãs de Cinderela? Malévola? Madrastas e lobos? Carina Rissi, Cecily Von Ziegesar, Diana Peterfreund e Fábio Yabu estão aqui com a mensagem: este não é um livro tão bonzinho quanto o seu antecessor.<br /><br />. Cecily Von Ziegesar é a popular autora das séries It Girl e Gossip Girl, esta última que inspirou o seriado na televisão.<br /><br />· Diana Peterfreund é autora das séries Sociedade Secreta e Caçadora de Unicórnios.<br /><br />· Carina Rissi é autora dos populares Procura-se um marido e Perdida, publicados pela editora Verus, que já venderam mais de 40 mil exemplares no Brasil.<br /><br />· Fábio Yabu já publicou, pela Galera, seu livro A última princesa.;3.37;320;Paperback;307;15;https://www.goodreads.com/book/show/22840146-o-livro-dos-vil-es;
35062389;35062389;Prisioneiras;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493908270l/35062389._SX98_.jpg;2017;Companhia das Letras;por;FALSE;"O trabalho de Drauzio Varella como médico voluntário em penitenciárias começou em 1989, na extinta Casa de Detenção de São Paulo, o Carandiru. Os anos de clínica e as histórias dos presos, dos funcionários e da própria cadeia seriam retratados nos aclamados livros Estação Carandiru (1999) e Carcereiros (2012). Em 2017, Drauzio encerra sua trilogia literária sobre o sistema carcerário brasileiro com Prisioneiras. Alçando as mulheres encarceradas a protagonistas, o médico rememora os últimos onze anos de atendimento na Penitenciária Feminina da Capital, que abriga mais de duas mil detentas. São histórias de mulheres que não raro entram para o crime por conta de seus parceiros - inclusive tentando levar drogas aos companheiros nas penitenciárias masculinas em dias de visita -, mas que são esquecidas quando estão atrás das grades. As famílias conseguem tolerar um encarcerado, mas não uma mãe, irmã, filha ou esposa na cadeia. No ambiente carcerário feminino, há elementos comuns às penitenciárias masculinas. Assim como no Carandiru, um código de leis não escrito rege as prisioneiras; o Primeiro Comando da Capital (PCC) está presente e mostra sua força através das mulheres que integram a facção; e a relação entre aquelas que habitam as cadeias não é menos complexa. As casas de detenção femininas, no entanto, guardam suas particularidades - diferenças às quais o médico paulistano dedica atenção especial em sua narrativa. Desde a dinâmica dos atendimentos e a escassez de visitas até os relacionamentos entre as presas, fica nítido que a realidade das prisões escapa ao imaginário de quem vive fora delas. Prisioneiras é um relato franco, sem julgamentos morais, que não perde o senso crítico em relação às mazelas da sociedade brasileira. Nesse encerramento de ciclo, Drauzio Varella reafirma seu talento de escritor do cotidiano, retratando sua experiência e a vida dessas mulheres com a mesma disposição, coragem e sensibilidade que empreendeu ao iniciar seu trabalho nas prisões há quase três décadas.";4.63;280;Paperback;1080;80;https://www.goodreads.com/book/show/35062389-prisioneiras;
2895492;2895492;Morte e Vida Severina e Outros Poemas Para Vozes;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1589841645l/2895492._SX98_.jpg;;Nova Fronteira;por;FALSE;Coletânea de poemas - 'O rio' (1953), 'Morte e Vida Severina' (1954-55), 'Paisagens com Figuras' (1955) e 'Uma Faca sem Lâmina' (1955) - de João Cabral de Melo Neto publicados na década de 1950. Para Cabral, esta década foi crucial para a consolidação da linguagem que viria a refinar nos anos seguintes. No poema 'O Rio', Cabral trata do rio Capibaribe e de seu povo, só que, desta vez, sob uma ótica mais documental e narrativa. Já 'Morte e vida severina', publicado pela primeira vez em 1956, retrata a fuga da seca de retirantes que seguem o curso do rio Capibaribe. Em 'Paisagens com Figuras' (1955), o poeta mescla, descrições das paisagens de Pernambuco e da Espanha. Por fim, em 'Uma Faca sem Lâmina' (1955), Cabral remete a um tema que lhe é caro - a composição poética.;4.27;168;Paperback;2571;36;https://www.goodreads.com/book/show/2895492-morte-e-vida-severina-e-outros-poemas-para-vozes;
18927447;18927447;Não pare!: Você entregaria sua vida nas mãos da própria morte? (Não pare!, #1);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393643418l/18927447._SX98_.jpg;2012;BookBaby;por;TRUE;Uma vida normal e tranquila seria tudo que uma adolescente odiaria ter, certo?<br />Não para Nina!<br />Por que tinha que viver como uma nômade (ou fugitiva!), mudando de cidade ou<br />país a cada piscar de olhos? Por que não podia saber nada sobre o paradeiro de seu<br />pai? Por que sua mãe era tão neurótica e supersticiosa?<br />Milhares de perguntas.<br />Nenhuma resposta.<br />O que significavam aqueles estranhos calafrios, acidentes e mortes que insistiam<br />em acontecer ao seu redor? Teriam eles alguma ligação com o seu defeito de nascença?<br />Ou seriam causados pelo selvagem bad boy de hipnotizantes olhos<br />azuis-turquesa que costumava aparecer nos momentos mais assustadores?<br />Nina jamais poderia imaginar que aquele garoto sombrio de corpo escultural e<br />fisionomia atormentada lhe abriria os olhos para um universo paralelo.<br />Só ele tinha as respostas para os seus mais íntimos questionamentos, mas cobraria<br />um preço muito alto para fornecê-las:<br />A vida dela!;3.64;;ebook;659;31;https://www.goodreads.com/book/show/18927447-n-o-pare;OrderedDict([('series_work', OrderedDict([('id', '794804'), ('user_position', '1'), ('series', OrderedDict([('id', '157569'), ('title', 'Não Pare!'), ('description', None), ('note', None), ('series_works_count', '3'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
6313362;6313362;O Monte Cinco;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;1996;Pergaminho;por;FALSE;Paulo Coelho conta-nos a história extraordinária do profeta Elias, que recebeu de Deus a ordem de abandonar Israel. Num mundo regido por superstições, conflitos religiosos e tradições profundamente enraizadas, Elias deverá enfrentar uma série de acontecimentos que o levarão a um frente-a-frente com Deus.<br />Leitura empolgante e emocionante, O Monte Cinco é, também, uma valiosa lição de esperança para o homem contemporâneo.;3.62;242;Paperback;247;6;https://www.goodreads.com/book/show/6313362-o-monte-cinco;
12025531;12025531;Ela disse, ele disse;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1506300276l/12025531._SX98_.jpg;2010;Rocco Jovens Leitores;por;FALSE;"Em seu primeiro livro a ter um menino como protagonista, Thalita Rebouças mostra a mesma sensibilidade e bom humor para captar o universo adolescente masculino quanto revela em relação ao mundo das meninas. Fenômeno da literatura teen com 10 títulos publicados e mais de 800 mil exemplares vendidos, a autora de Fala sério, mãe! , Tudo por um namorado e Uma fada veio me visitar, entre outros sucessos, lança agora o divertido Ela disse, ele disse. Com tiragem inicial de 30 mil exemplares, o livro chega às lojas pelo selo Rocco Jovens Leitores. Alternando as vozes de Rosa e Leo, ambos adolescentes de 14 anos novos no mesmo colégio, Ela disse, ele disse é um divertido romance que mostra como meninos e meninas podem sentir as mesmas coisas, mas pensar e agir de modo muito diferente. Por muito pouco, a timidez de um pode virar antipatia na cabeça do outro; por outro lado, uma reação mais alegre e espontânea corre o risco de ser interpretada como “mole” pelo sexo oposto. Não é à toa que, do alto dos seus 14 anos, Rosa conclui que “garotos são feitos de outro tipo de massinha”. Temas como amizade, bullying, respeito às regras e a relação entre pais e filhos também estão presentes no livro, abordados com a naturalidade e a descontração características da autora. E como num quebra-cabeça em que cada peça se encaixa perfeitamente à outra, a narrativa se desenrola revelando, com ritmo e bom humor, os sonhos e angústias de meninos e meninas diante de cada situação, com direito a passagens hilárias causadas pela difícil comunicação entre os sexos. Ela disse, ele disse mostra por que Thalita Rebouças é a escritora mais amada pelos adolescentes. E nisso meninas e meninos concordam!";3.71;192;Paperback;444;13;https://www.goodreads.com/book/show/12025531-ela-disse-ele-disse;
5940948;5940948;O vendedor de sonhos: o chamado;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2008;Academia;por;FALSE;Um homem desconhecido tenta salvar da morte um suicida. Ninguém sabe sua origem, seu nome sua história. Proclama aos quatro ventos que a sociedades modernas se converteram num hospício Global. Com uma eloquência cativante, começa a chamar seguidores para vender sonhos. Ao mesmo tempo em que arrebata as pessoas e as liberta do cárcere da rotina, arruma muitos inimigos. Será ele um sábio ou um louco?;3.68;294;Paperback;1612;64;https://www.goodreads.com/book/show/5940948-o-vendedor-de-sonhos;OrderedDict([('series_work', OrderedDict([('id', '589806'), ('user_position', '1'), ('series', OrderedDict([('id', '121425'), ('title', 'O Vendedor de Sonhos'), ('description', 'This series is also known as The Dreamseller.'), ('note', None), ('series_works_count', '3'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
309295;309295;A Casa dos Budas Ditosos;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1351954601l/309295._SX98_.jpg;1999;Objetiva;por;FALSE;Ao receber, segundo afirma, um pacote com a transcrição datilografada de várias fitas, gravadas por uma misteriosa mulher, o escritor João Ubaldo Ribeiro não podia imaginar o que o esperava. E é agora você, inocente leitor, que sequer pode suspeitar o que o aguarda em cada uma das páginas deste livro. Nelas se conta uma vida. E a suposta autora teria enviado seu testemunho para que fosse utilizado para o volume sobre a luxúria da Coleção Plenos Pecados. O escritor aceitou o oferecimento e o resultado final está agora diante de você, que deve preparar-se para um relato pouco comum, às vezes chocante, às vezes irônico, sempre instigante. Na verdade, dificilmente a ficção poderia alcançar os limites do que a devassa senhora viveu e narra em detalhes riquíssimos. Se o leitor tem alguma dúvida, ela logo se dissipará, neste fascinante mergulho na vida espantosa de uma mulher sem dúvida excepcional, cuja narrativa alcança as dimensões de um retrato sociológico de toda uma cultura e uma geração, envolvendo um dos pecados mais indomáveis, e capitais.;3.85;163;Paperback;2006;90;https://www.goodreads.com/book/show/309295.A_Casa_dos_Budas_Ditosos;
3191642;3191642;Cinco Minutos / A Viuvinha;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1291728097l/3191642._SX98_.jpg;2001;Ática;por;FALSE;Num mesmo volume, dois importantes romances, que contam histórias de obstáculos e desencontros nas relações amorosas.;3.59;120;Paperback;321;6;https://www.goodreads.com/book/show/3191642-cinco-minutos-a-viuvinha;
40237380;40237380;Volte Para Mim;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1527631956l/40237380._SX98_.jpg;2018;Editora Essência;por;FALSE;Aos dezesseis anos, Brianna Hamilton fugiu da Inglaterra para a Escócia, abandonando sua família e as obrigações como herdeira de um duque. Em meio aos prados escoceses, a jovem encontrou refúgio e descobriu mais sobre a mulher que desejava ser. Mas, onze anos após a fuga, uma dolorosa verdade fará com que ela deseje nunca ter partido. <br /><br />Voltar será como relembrar o passado, a fuga, o medo e as escolhas que precisou fazer. E, enquanto luta para reconquistar seu lugar junto à família, Brianna precisará superar Desmond Hunter, melhor amigo e primeiro amor, que anos atrás ela escolheu deixar para trás. <br /><br />Volte para mim é um romance arrebatador sobre recomeços, sentir-se inteira e, acima de tudo, confiar no amor.;3.96;304;;356;41;https://www.goodreads.com/book/show/40237380-volte-para-mim;
12621184;12621184;Feliz Por Nada;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330984225l/12621184._SX98_.jpg;2011;L&PM;por;FALSE;"""Dentro de um abraço é sempre quente, é sempre seguro. Dentro de um abraço não se ouve o tic-tac dos relógios e, se faltar luz, tanto melhor. Tudo o que você pensa e sofre, dentro de um abraço se dissolve.” É com a força transformadora de um abraço que Martha Medeiros abre este novo livro de crônicas e é com a mesma singeleza e olhar arguto para o cotidiano que a escritora ilumina algumas das questões mais urgentes do século XXI. A destacada romancista, cronista e poeta, que já teve obras adaptadas para o cinema, para a tevê e para o teatro, fala aos leitores com a sinceridade de um amigo e materializa as angústias e os anseios da sociedade pós-tudo, que vive acuada sob o grande limitador do tempo. Nesta coletânea de mais de oitenta crônicas, Martha Medeiros aborda temas muito diversos e ao mesmo tempo muito próximos do leitor. A autora tem o dom para aproximar assuntos por vezes fugidios – como é próprio do cotidiano – de questões universais, como o amor, a família e a amizade, e criar lugares de reconhecimento para o leitor, como ao falar de Deus, dos romances antigos e novos, da mulher, de escritores e cineastas que são imortais, de se perder e se reencontrar, do que a vida oferece e muitas vezes se deixa passar. “Feliz por nada”, afirma Martha Medeiros, é fazer a opção por uma vida conscientemente vivida, mais leve, mas nem por isso menos visceral.";3.98;216;Paperback;428;25;https://www.goodreads.com/book/show/12621184-feliz-por-nada;
1864722;1864722;Onze Minutos;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490019504l/1864722._SX98_.jpg;2009;Pergaminho;por;FALSE;"""Era uma vez uma prostituta chamada Maria...""<br />É assim como um conto de fadas para adultos, que começa este novo romance de Paulo Coelho.<br />É uma abordagem franca e uma profunda sensibilidade que o autor de O Alquimista conta esta história sobre os mistérios do amor e o poder da sexualidade.<br />Maria, uma mulher oriunda de uma pequena cidade do Brasil, descobre rapidamente o poder que a sua beleza exerce sobre os homens. Desiludida com o amor romântico e desencantada com a paixão, é levada a trabalhar numa boîte na Suiça, onde aprende a viver do sexo e a utiliza-lo para satisfazer os outros. Mas à medida que se vai aperfeiçoando e criando o distanciamento necessário entre si e o seu corpo, sente cada vez mais que está a deixar morrer uma parte importante de si.<br />A história de Maria é a história de uma mulher que ousa transgredir e desafiar a estrutura de uma vida banal para descobrir o poder redentor da paixão. O erotismo e a sensibilidade de Onze Minutos constituem uma reflexão profunda sobre a história e a natureza da sexualidade e o papel que desempenha na busca do sagrado.";3.70;272;Paperback;948;37;https://www.goodreads.com/book/show/1864722.Onze_Minutos;
334233;334233;São Bernardo;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1271189648l/334233._SX98_.jpg;2003;Record;por;FALSE;O livro conta a história de Paulo Honório, um homem simples, que movido por uma ambição sem limites, acaba transformando-se em um grande fazendeiro do sertão de Alagoas e casa-se com Madalena para conseguir um herdeiro. Incapaz de entender a forma humanitária pela qual a mulher vê o mundo, ele tenta anulá-la com seu autoritarismo. Com este personagem, Graciliano Ramos traça o perfil da vida e do caráter de um homem rude e egoísta, do jogo de poder e do vazio da solidão, onde não há espaço nem para a amizade, nem para o amor.;4.03;269;;2215;70;https://www.goodreads.com/book/show/334233.S_o_Bernardo;
5852843;5852843;A Mão e a Luva;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1603418009l/5852843._SX98_.jpg;2006;Ciranda Cultural;por;FALSE;"Este romance dá a medida da maneira de ser de Machado de Assis, ao analisar personagens e episódios da vida carioca na segunda metade do século XIX: o ambiente das chácaras nos arredores do Rio de Janeiro, as reuniões familiares, as leituras em voga, a Rua do Ouvidor, e tudo ou quase tudo que se poderia chamar de ""as delícias da Corte"", sendo que a personagem Guiomar já se impõe entre as grandes criações femininas do autor.";3.74;160;Mass Market Paperback;402;22;https://www.goodreads.com/book/show/5852843-a-m-o-e-a-luva;
21405408;21405408;Dias Perfeitos;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394314845l/21405408._SX98_.jpg;2014;Companhia das Letras;por;FALSE;Téo é um solitário estudante de Medicina que divide o seu tempo entre cuidar da mãe paraplégica e examinar cadáveres nas aulas. Durante uma festa, conhece Clarice. Obcecado por ela, começa então uma aproximação doentia, que o leva a tomar uma atitude extrema que estabelece entre o casal uma rotina repleta de tortura psicológica e sordidez. <br />Dias Perfeitos é uma história de amor, sequestro e obsessão.;3.64;280;Paperback;1599;193;https://www.goodreads.com/book/show/21405408-dias-perfeitos;
23570001;23570001;Não fuja!: Se a morte não é o fim, o que virá depois? (Não pare!, #3);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1416188018l/23570001._SX98_.jpg;2014;;por;TRUE;Último livro da trilogia de sucesso NÃO PARE!<br /><br />Ciente do tempo que se esgota e em meio à sangrenta batalha que se desenvolve em seu coração, Nina parte em busca das suas respostas e verdades. Ela enfrentará traições, lendas e sofrimento para finalmente descobrir que o poder transformador que penderá a balança para o bem ou para o mal estava bem mais perto do que ela podia imaginar, na tênue linha que separa a vida da morte. Aceitaria sua morte para salvar as pessoas que ama? Que caminho seguir agora que Nina se sente viva pela primeira vez na vida?;3.98;407;Kindle Edition;326;16;https://www.goodreads.com/book/show/23570001-n-o-fuja;OrderedDict([('series_work', OrderedDict([('id', '794806'), ('user_position', '3'), ('series', OrderedDict([('id', '157569'), ('title', 'Não Pare!'), ('description', None), ('note', None), ('series_works_count', '3'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
26086982;26086982;O mundo das vozes silenciadas (O Reino das vozes que não se calam, #2);BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439378425l/26086982._SX98_.jpg;2015;Fantástica Rocco;por;FALSE;Depois do sucesso de O reino das vozes que não se calam, nossas autoras Carolina Munhóz e Sophia Abrahão estão de volta com O mundo das vozes silenciadas, que será lançado no dia 1º de setembro pela Fantástica Rocco.<br /><br />Anos após deixar para trás o Reino das vozes que não se calam, Sophie superou a depressão e começou a trabalhar como assistente de uma famosa banda de rock. Em turnê pela Europa e longe dos amigos e da família, a jovem agora precisa encarar as responsabilidades da vida adulta. Para Sophie, porém, tais obrigações vão muito além da simples burocracia das viagens e do agendamento dos shows. Ela também vai precisar lidar com o burburinho da mídia, a ansiedade dos fãs, o vício em drogas de um dos integrantes da banda e, principalmente, com o próprio coração partido.<br /><br />Mas os problemas de Sophie estão apenas começando. Quando ela menos esperar, será chamada de volta para o Reino. E sua ausência entre os Tirus se provará mais prejudicial para o mundo mágico do que a garota jamais imaginou. Nesse momento, ela vai precisar retribuir todo o carinho e apoio que recebeu de seus súditos anos antes.<br /><br />Será que agora ela vai de fato assumir a sua coroa?;3.62;288;Paperback;120;2;https://www.goodreads.com/book/show/26086982-o-mundo-das-vozes-silenciadas;OrderedDict([('series_work', OrderedDict([('id', '1151374'), ('user_position', '2'), ('series', OrderedDict([('id', '221170'), ('title', 'O Reino das vozes que não se calam'), ('description', None), ('note', None), ('series_works_count', '3'), ('primary_work_count', '2'), ('numbered', 'true')]))]))])
31299385;31299385;Princesa das águas;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469922380l/31299385._SX98_.jpg;2016;Galera Record;por;FALSE;Uma releitura da história da Pequena Sereia, com a marca de Paula Pimenta, uma das mais importantes autoras brasileiras da atualidade. Arielle Botrel é uma nadadora famosa, prestes a viver o maior desafio de sua vida: participar das Olimpíadas pela primeira vez. Porém, ao contrário do que todos pensam, ela não possui tudo que deseja. Por ser a filha caçula de uma grande família, a garota é muito protegida e, apesar das medalhas e dos troféus, sonha com uma vida diferente, onde possa ser livre. Até que um dia um acidente faz tudo mudar. Arielle é apresentada a um mundo diferente... E nele existe alguém que vira sua vida de cabeça para baixo. Porém, para conquistá-lo, ela terá que abrir mão de sua voz. Será que Arielle vai conseguir conquistar esse príncipe sem palavras? E se no coração dele já existir outra princesa?;4.15;368;Paperback;777;23;https://www.goodreads.com/book/show/31299385-princesa-das-guas;OrderedDict([('series_work', OrderedDict([('id', '1536450'), ('user_position', '3'), ('series', OrderedDict([('id', '278566'), ('title', 'Princesas Modernas'), ('description', None), ('note', None), ('series_works_count', '3'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
6931717;6931717;Dois Irmãos;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1295976270l/6931717._SX98_.jpg;2000;Companhia das Letras;por;FALSE;"Onze anos depois da publicação de Relato de um certo Oriente, Milton Hatoum retoma os temas do drama familiar e da casa que se desfaz. O enredo desta vez tem como centro a história de dois irmãos gêmeos — Yaqub e Omar — e suas relações com a mãe, o pai e a irmã. Moram na mesma casa Domingas, empregada da família, e seu filho, um menino cuja infância é moldada justamente por esta condição: ser o filho da empregada.<br /><br />Dois irmãos é a história de como se constroem as relações de identidade e diferença nessa casa. Mas o lugar da família se estende ao espaço de Manaus, o porto à margem do rio Negro: a cidade e o rio, metáforas das ruínas e da passagem do tempo, acompanham o andamento do drama familiar.<br /><br />O narrador busca a identidade de seu pai entre os homens da casa, entre os restos de outras histórias. Tenta reconstruir os cacos do passado, ora como testemunha, ora como quem ouviu e guardou, mudo, as histórias dos outros. Do seu canto, ele vê personagens que se entregam ao incesto, à vingança, à paixão desmesurada. Num jogo de inventar a memória, tenta transformá-la em ponto de convergência do passado. Sua fala nos mostra Halim, o pai, sempre à espera da decisão mais acertada diante dos abismos familiares: a desmedida dedicação de sua mulher ao filho preferido, Omar; o trauma de Yaqub, o filho que, adolescente, foi levado a se separar da família; a relação amorosa entre Rânia e seus irmãos. De Domingas, o que ele nos diz é que esta é uma mulher que não fez escolhas.<br /><br />Em Dois irmãos os conflitos são alimentados pela rede de interditos no interior da família, e somente quando se passaram mais de trinta anos, quando quase todos já estão mortos, é que o narrador parece motivado a olhar para eles. Mas o relato que escreve — se é corroído pela dúvida e se dá todos os sinais de empenho em descobrir uma verdade qualquer — não parece amenizar o silêncio que o habita.<br /><br />O romance de Milton Hatoum impressiona pela verticalidade e delicadeza na composição do enredo e dos personagens. Há um jogo minucioso com a linguagem cujo resultado é a impossibilidade de estabelecer um sentido prévio à narrativa. Esse sentido será, aos poucos, construído no próprio ato da leitura.";4.14;292;Paperback;968;55;https://www.goodreads.com/book/show/6931717-dois-irm-os;
35439949;35439949;Amor & Gelato;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1497532439l/35439949._SX98_.jpg;2017;Intrínseca;por;FALSE;"Um verão na Itália, uma antiga história de amor e um segredo de família<br /><br />Depois da morte da mãe, Lina fica com a missão de realizar um último pedido: ir até a Itália para conhecer o pai. Do dia para a noite, ela se vê na famosa paisagem da Toscana, morando em uma casa localizada no mesmo terreno de um cemitério memorial de soldados americanos da Segunda Guerra Mundial, com um homem que nunca tinha ouvido falar. Apesar das belezas arquitetônicas, da história da cidade e das comidas maravilhosas, o que Lina mais quer é ir embora correndo dali.<br /><br />Mas as coisas começam a mudar quando ela recebe um antigo diário da mãe. Nele, a menina embarca em uma misteriosa história de amor, que pode explicar suas próprias origens. No meio desse turbilhão de emoções, Lina ainda conhece Ren e Thomas, dois meninos lindos que vão mexer ainda mais com seu coração.<br /><br />Uma trajetória que fará Lina descobrir o amor, a si mesma e também aprender a lidar com a perda. Amor &amp; gelato é uma deliciosa viagem pelos mais românticos pontos turísticos italianos, com direito a tudo de mais intenso que o lugar tem a oferecer: desde paixões até corações partidos.";4.12;320;Paperback;378;55;https://www.goodreads.com/book/show/35439949-amor-gelato;OrderedDict([('series_work', OrderedDict([('id', '1512230'), ('user_position', '1'), ('series', OrderedDict([('id', '274627'), ('title', 'Love & Gelato'), ('description', None), ('note', None), ('series_works_count', '5'), ('primary_work_count', '3'), ('numbered', 'true')]))]))])
5519434;5519434;O Jogo da Amarelinha;BR;https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330220430l/5519434._SX98_.jpg;1999;Civilização Brasileira;por;FALSE;'O jogo da Amarelinha' é um labirinto literário no qual Cortázar discute os questionamentos do homem diante de seu destino, conflitos, dúvidas e paixões. Dividido em três partes, pode ser lido de diversas formas. Cada leitor cria o seu próprio livro e ritmo.;4.22;640;Paperback;285;20;https://www.goodreads.com/book/show/5519434-o-jogo-da-amarelinha;
1841882;1841882;Elite da Tropa;BR;https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png;2006;Objetiva;por;FALSE;;3.64;314;Paperback;384;18;https://www.goodreads.com/book/show/1841882.Elite_da_Tropa;OrderedDict([('series_work', OrderedDict([('id', '1494288'), ('user_position', '1'), ('series', OrderedDict([('id', '271458'), ('title', 'Elite da Tropa'), ('description', None), ('note', None), ('series_works_count', '2'), ('primary_work_count', '2'), ('numbered', 'true')]))]))])
